APOGEE_ID,RA,DEC,TEFF,LOGG,M_H,FE_H,ALPHA_M,C_FE,CI_FE,N_FE,O_FE,MG_FE,SI_FE,CA_FE,AL_FE,CE_FE,TI_FE,TIII_FE,NI_FE,MN_FE,NA_FE,VSCATTER,SNR,ASPCAPFLAG,STARFLAG,n_sectors_predicted,sectors_predicted_list
2M15270083+4128440,231.753485,41.478909,6017.9424,4.357921,-0.84553,-0.85565,0.1810953,0.23425001,0.21042001,0.6449,0.46927294,0.32446855,0.21555305,0.22139603,0.24013603,,-0.20960099,,0.07124996,-0.2649675,-0.7622865,0.108170524,388.363,16384,2048,6,"[23, 24, 50, 51, 77, 78]"
2M15270112+4057051,231.754682,40.951435,5611.884,4.0276985,0.15979,0.16106,-0.0096917,-0.055896014,-0.010760903,0.060495988,0.08485189,-0.008181512,0.09759298,-0.08580701,0.19959599,,-0.31913102,,0.03385,0.06399351,-0.2056164,0.10034285,158.2693,129,1028,6,"[23, 24, 50, 51, 77, 78]"
2M15270307+4111167,231.762808,41.187973,5434.7236,4.472303,0.043122,0.041514,0.0073897,0.0021205992,0.009875599,0.102058,-0.0011680014,0.025875501,0.059846,0.025967002,0.14511198,,-0.063399,,0.031461,0.02185551,0.22482958,0.041155007,164.34358,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15270662+4126076,231.777598,41.435455,5309.2666,4.515523,-0.29599,-0.297,0.1870853,0.14382,0.22287,-0.119969994,0.1468529,0.2828185,0.181843,0.17953601,0.280616,,-0.041463196,,0.03158,-0.08035752,0.24812359,0.058433674,252.67229,16452,1024,6,"[23, 24, 50, 51, 77, 78]"
2M15270863+4329459,231.78596,43.496105,5202.5303,4.5251117,-0.025747,-0.017581,0.0083168,-0.11404599,-0.12159599,-0.040156,0.095054895,0.004648505,0.041886,-0.0057850014,0.016670002,,-0.081115,,-0.016489,-0.010546491,0.0072626024,0.034534108,173.95523,16448,0,6,"[23, 24, 50, 51, 77, 78]"
2M15270900+3929353,231.787534,39.49316,6299.543,4.2747893,-0.20854,-0.20837,0.0279623,-0.0115339905,0.028060004,-0.46144,0.1711629,0.0038845092,0.14575002,0.009496003,0.134325,,-0.600021,,-0.064989984,-0.023477495,-0.31371638,0.29764658,1281.7943,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15271286+4121146,231.803589,41.354065,5901.9365,4.3154645,-0.044037,-0.041649,-0.012254701,-0.10307799,-0.07405,0.226432,-0.018927101,-0.029390499,0.085535,-0.082377,0.059885,,-0.561319,,-0.00077300146,-0.010468483,-0.2798574,0.05319063,210.22643,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15271477+3556044,231.811576,35.934574,6744.942,3.8038714,-0.39298,-0.38403,0.1184453,0.23336,0.28773,-0.34020004,0.1519729,0.08438751,0.200043,-0.03196898,-0.35494396,,-0.744411,,-0.114169955,-0.13642749,0.6335236,2.0608842,216.79631,4,131072,5,"[24, 50, 51, 77, 78]"
2M15271783+3719069,231.824321,37.318596,4614.1636,4.5969563,-0.18529,-0.17655,0.0553263,-0.04989299,-0.014546096,-0.009018049,0.053302906,0.07613451,0.028723001,-0.011884987,0.025215998,,-0.073305994,,-0.037,-0.07064748,-0.04751639,0.1598258,188.76857,16452,0,5,"[24, 50, 51, 77, 78]"
2M15272086+4210053,231.836939,42.168163,5301.535,4.4716735,0.28875,0.27605,0.0145553,0.040968984,-0.020469993,0.26565,0.046258897,0.062915504,0.105648994,-0.020749003,0.20362598,,-0.014887005,,0.10710999,0.13735253,0.3814036,0.07811597,783.5896,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15272295+5636159,231.845662,56.604427,4682.2437,4.587161,-0.028903,-0.025013,0.0483983,-0.044928998,-0.10767999,-0.033382,0.0321409,0.0852605,0.0021379963,0.021071002,0.103728995,,0.086978994,,0.02707475,-0.028614491,0.1082452,0.0,231.39178,16452,0,12,"[15, 16, 22, 23, 24, 49, 50, 51, 76, 77, 78, 121]"
2M15272297+4231100,231.845711,42.519463,5854.7163,4.016495,-0.15387,-0.14864,-0.0011700001,0.043089002,0.065996006,0.049158007,0.1362129,0.0017965138,0.061586,-0.03821999,0.14597501,,-0.057061285,,0.018680006,0.022762507,-0.0057663918,0.049036406,240.58826,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15272297+4231100,231.845711,42.519463,5833.059,3.993335,-0.17249,-0.16483,0.0159383,0.064786,0.062010996,0.08971,0.2313429,0.026494503,0.075716,0.0049839914,0.166191,,-0.33812103,,0.033079997,0.053462505,-0.13669643,0.06026156,243.4432,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15272409+5736311,231.850382,57.608665,6279.0757,4.0104294,-0.13628,-0.13444,0.00411445,-0.041006997,-0.047996998,0.73902,0.1777029,-0.029601485,0.087896004,-0.019140989,0.095073,,,,-0.063099995,-0.07881749,-0.9319964,0.0,192.57,0,0,10,"[15, 16, 22, 23, 49, 50, 51, 77, 78, 121]"
2M15272468+3854322,231.852857,38.908962,5596.526,4.409217,0.096173,0.092743,-0.0051879,-0.040385,-0.023844995,0.08889101,0.10047091,0.023198508,0.06676621,-0.049158,0.151963,,-0.172681,,0.046476997,0.067643516,0.0956006,0.035797417,334.051,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15272894+4413359,231.870613,44.226639,6368.8403,4.3194594,0.069716,0.072911,-0.0412987,-0.080592,-0.037374,0.592505,0.021465898,-0.1121065,0.030328996,-0.056443002,0.056645,,-0.514316,,-0.026181001,0.001584515,-0.35025737,5.1987,356.54095,4,0,6,"[23, 24, 50, 51, 77, 78]"
2M15273048+3951009,231.877006,39.850258,5430.233,4.3178425,0.32485,0.321,-0.0015904,0.021795988,-0.017655015,0.20685998,0.010396779,0.040668488,0.079603374,-0.020976007,0.200196,,-0.037477702,,0.032660007,0.068692505,0.2567636,0.17275414,340.0389,16388,4,6,"[23, 24, 50, 51, 77, 78]"
2M15273071+4602159,231.877982,46.03775,5681.7803,4.40492,-0.084144,-0.081879,0.0172763,-0.005582206,0.034150995,0.010165997,0.099523894,0.043978497,0.07868479,0.0125569925,0.116655,,-0.178626,,0.031677995,-0.008768491,-0.08375741,0.0,204.51964,16384,0,6,"[23, 24, 50, 51, 77, 78]"
2M15273182+3940538,231.882619,39.681637,4954.6787,4.598952,-0.40258,-0.39196,0.0709493,-0.010268629,0.03666401,-0.11306998,0.104662895,0.11609849,0.07377699,0.011231005,0.10048598,,-0.00306499,,0.010499984,-0.0446375,0.2515936,0.102221064,225.684,16452,0,6,"[23, 24, 50, 51, 77, 78]"
2M15273376+3111432,231.890674,31.195345,5573.426,4.0887012,-0.16786,-0.17122,0.0508483,0.024473011,0.073653005,0.050087005,0.1552929,0.087266505,0.12881,0.016229004,0.203026,,-0.24882099,,0.02549,-0.0020274818,-0.19250637,0.03763029,216.15337,16384,0,3,"[24, 51, 78]"
2M15273859+4018032,231.910811,40.300892,5798.095,4.2317467,0.26695,0.26295,-0.0066716997,-0.08627699,-0.062455,0.30409998,0.06783292,-0.0125705,0.10628301,-0.036116987,0.20091599,,-0.21262099,,0.09713,0.10224253,0.2100336,0.06509181,551.38464,4,0,6,"[23, 24, 50, 51, 77, 78]"
2M15274090+2929352,231.920445,29.49312,5224.489,4.4802666,0.21187,0.20482,0.054940302,0.06917599,0.045190006,0.1507,0.06959388,0.1282515,0.107905,-0.019391,0.22156599,,0.080749005,,0.028239995,0.06922251,0.22510359,0.051374823,246.23923,16388,0,3,"[24, 51, 78]"
2M15274365+4433495,231.931879,44.563766,4589.04,4.621628,-0.26299,-0.25274,0.030476298,-0.118420005,-0.10856101,,0.033798903,0.015704498,-0.025530994,-0.013576001,0.0028560013,,-0.0043260157,,-0.023270011,-0.07168749,0.00065359473,0.022202523,207.52028,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15274365+4433495,231.931879,44.563766,4573.626,4.605657,-0.28495,-0.27581,0.0322393,-0.07650399,-0.13338,,0.041680917,-0.054721475,-0.015001982,0.013203025,0.028756008,,-0.020374984,,0.03566,-0.060097486,-0.07776642,0.022244418,191.22968,4,0,6,"[23, 24, 50, 51, 77, 78]"
2M15274589+4136019,231.941226,41.600548,5533.64,4.480315,-0.17676,-0.17481,0.00283599,-0.013046995,0.013797,-0.08616398,0.0932999,0.020630509,0.041176006,0.0075160116,0.111036,,-0.20702098,,0.059060007,-0.037057474,0.029093608,0.07816841,248.09459,16452,0,6,"[23, 24, 50, 51, 77, 78]"
2M15274888+2942557,231.953668,29.71549,5331.835,4.49863,0.061059,0.0653,0.029310301,-0.019145,-0.039516002,0.074818,0.0949069,0.0535046,0.061046794,0.0046579987,0.130076,,-0.050191738,,0.022643998,0.037786514,-0.1218964,0.060246542,158.77737,16388,0,3,"[24, 51, 78]"
2M15274908+3919005,231.954506,39.316826,5597.1616,4.494938,0.011378,0.018074,-0.0114107,-0.143666,-0.12508601,-0.053449996,0.0979869,0.010645501,0.027090995,-0.0027709976,0.036404997,,-0.099631,,-0.0241483,-0.018731484,-0.37570038,0.10186214,393.45898,16384,0,6,"[23, 24, 50, 51, 77, 78]"
2M15274981+3744000,231.957578,37.733337,6201.4067,4.186014,-0.29501,-0.29339,0.028373301,0.014735013,0.038479,-0.26951,0.1499529,0.029990524,0.139023,-0.050274998,0.091846004,,-0.355081,,-0.037289977,-0.030597478,-0.81074643,0.069414884,424.29544,0,0,5,"[24, 50, 51, 77, 78]"
2M15275189+4238040,231.966219,42.634445,5870.036,4.2729244,0.087602,0.087635,-0.0009916001,0.0011028945,0.0071354955,0.31502697,0.116819896,0.0044714957,0.0691464,-0.00031900406,0.19404098,,,,0.050995,0.029831506,-0.37156144,0.009069732,173.76611,16388,512,6,"[23, 24, 50, 51, 77, 78]"
2M15275440+4045557,231.976699,40.765499,5576.1675,4.5086236,-0.32042,-0.30769,-0.014461701,-0.018766195,-0.047845006,0.21359,0.1674929,-0.008762509,0.0036740005,0.020855993,0.033995986,,-0.029482007,,-0.05915001,-0.08595747,-0.0803664,22.442696,178.68163,4,0,6,"[23, 24, 50, 51, 77, 78]"
2M15275682+4354070,231.986789,43.901947,4994.89,4.5618606,0.06365,0.064799,-0.0126046995,-0.026851006,-0.035751007,-0.15453902,-0.025035106,0.0034445003,0.002704993,0.011769995,-0.0074130036,,-0.045508806,,0.0075929984,0.02125851,0.0349736,0.04847217,322.16156,64,0,6,"[23, 24, 50, 51, 77, 78]"
2M15275932+4110379,231.997199,41.177216,5686.8774,4.4689765,-0.11128,-0.10847,0.0027337698,-0.047366,-0.015678003,0.060332,0.111552894,0.0537225,0.055760995,-0.0704559,0.1131135,,-0.430221,,0.0019300058,-0.0027474985,-0.14653638,0.076849595,234.38939,16384,0,6,"[23, 24, 50, 51, 77, 78]"
2M15275973+4414074,231.998916,44.23539,4595.0977,4.633088,-0.36348,-0.35279,0.0528523,-0.033932,-0.070319,,0.06121391,0.033872485,0.007306993,-0.005887985,0.052605987,,0.00014999509,,-0.0064100027,-0.099737495,0.045223594,0.1473344,244.17175,16452,0,6,"[23, 24, 50, 51, 77, 78]"
2M15275973+4414074,231.998916,44.23539,4599.4854,4.634166,-0.35915,-0.35208,0.0414083,-0.093591005,-0.106599,,0.051931888,0.0113995075,-0.012794018,-0.011171013,0.044475973,,-0.0015839934,,-0.001180023,-0.06444749,-0.2896964,0.055901393,221.35957,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15280392+5045100,232.016344,50.752796,5259.7837,3.939827,-0.022255,-0.024712,0.128235,0.122936994,0.081053,0.014092,0.21925998,0.18524998,0.11016759,0.051644005,0.20372298,-0.438968,0.15172017,0.391486,0.11022049,-0.027896013,-0.00237,0.0,196.10985,16388,0,9,"[16, 23, 24, 49, 50, 51, 76, 77, 78]"
2M15280400+3843229,232.016703,38.723042,4658.2266,4.598267,-0.070347,-0.069771,0.020792302,-0.022530004,-0.11613601,-0.042627,0.009703595,0.026888497,0.022094995,0.016491994,0.057827,,-0.062403,,-0.009038001,-0.016686492,-0.0859754,0.45465833,236.58382,68,4,5,"[24, 50, 51, 77, 78]"
2M15280485+4458296,232.02024,44.974911,5789.71,4.4408107,-0.091038,-0.093685,-0.0354627,-0.067278,-0.023450002,-0.12390301,0.014313199,-0.017289497,-0.011826001,0.07815299,0.160637,,-0.016553998,,0.028934002,-0.0518125,-0.6035414,0.16073605,488.32672,4,0,6,"[23, 24, 50, 51, 77, 78]"
2M15280485+4458296,232.02024,44.974911,5849.844,4.3916354,-0.04902,-0.055633,-0.029566698,-0.111136995,-0.101187,0.119663,0.004511703,0.020640504,0.009475999,0.070779,0.127167,,0.28129202,,-0.023916997,0.048435517,-0.85289335,0.0,329.95605,134,2048,6,"[23, 24, 50, 51, 77, 78]"
2M15280510+3130220,232.021252,31.506128,4705.0723,4.577147,0.056734,0.040637,0.0086296,-0.005981002,-0.028673,0.033901,-0.0193911,0.0484505,0.037938997,-0.025944002,0.049087003,,-0.074282005,,0.015088998,0.046379514,0.4174866,0.040018838,370.43622,4,0,3,"[24, 51, 78]"
2M15280679+4531422,232.0283,45.528389,6241.065,4.0381503,-0.096163,-0.085527,0.0337963,0.024991006,0.049063005,-0.325616,0.2866969,0.011537507,0.131637,-0.09562299,0.12271101,,0.21430299,,-0.081562996,0.032679513,0.2254906,0.0,215.96075,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15280701+4612075,232.029247,46.202087,5672.5083,4.422173,-0.12103,-0.12144,0.028595299,-0.030152999,-0.0073025003,-0.052680008,0.049589895,0.049632497,0.100058,0.005570002,0.15373299,,-0.12985802,,0.008870006,-0.025587492,-0.30236638,0.0,255.77997,16448,0,7,"[16, 23, 24, 50, 51, 77, 78]"
2M15280760+4025205,232.031678,40.422382,6366.5635,4.1834044,-0.067648,-0.062316,-0.0040382002,0.003568001,0.021071002,0.565358,0.0388429,-0.0504935,0.058564395,-0.042720005,0.0070079975,,-0.14828101,,-0.014647,-0.10445148,-0.5615104,0.20506999,335.26562,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15280786+4327217,232.032782,43.456039,4710.678,4.5625405,0.062356,0.053698,-0.0021949,0.040217,0.004109498,0.093954,-0.010793101,0.007135503,0.005808994,-0.009574,0.071917996,,-0.039061148,,0.062052,0.067822516,0.2741156,0.22782677,171.00908,4,0,6,"[23, 24, 50, 51, 77, 78]"
2M15280786+4327217,232.032782,43.456039,4700.2466,4.555209,0.074086,0.072395,-0.0065097,0.034622006,-0.042281993,0.05784501,-0.014504094,-0.034850493,-0.016792,-0.013005994,0.029558003,,0.060829997,,0.04641501,0.034298517,0.24360862,0.021422785,150.0186,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15281149+5543066,232.047915,55.718517,6218.084,4.1475973,-0.12782,-0.12237,0.0141953,0.042859994,0.047577,0.46971,0.3148229,-0.004149504,0.11824999,-0.053490005,-0.0042640045,,-0.100735,,0.026248999,-0.017547496,-1.1764665,0.0,185.81487,0,0,10,"[16, 22, 24, 49, 50, 51, 76, 77, 78, 121]"
2M15281321+4431061,232.055075,44.518375,5622.791,4.4737587,-0.16131,-0.15843,0.1022633,0.04634299,-0.0037345588,0.10293999,0.13790289,0.1939885,0.13834798,0.002582997,0.211037,,0.06346899,,0.03498,-0.0526575,,0.0440086,174.74408,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15281332+4507158,232.055533,45.121067,5809.1284,4.3914385,-0.14999,-0.14992,0.0072785,0.011815995,0.038184993,-0.0062683076,0.022843897,0.017734498,0.05563599,-0.038156003,0.16152965,,-0.34780103,,0.024680004,0.00013251603,-1.1285164,0.019625481,294.4026,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15281332+4507158,232.055533,45.121067,5816.314,4.374009,-0.13487,-0.13361,0.0100162,-0.022744998,-0.0011594445,0.11186,0.054632902,0.0720285,0.04833,-0.028886989,0.1417263,,-0.39335096,,0.0011699945,-0.04230748,-0.005756408,0.0,179.01712,16388,2048,6,"[23, 24, 50, 51, 77, 78]"
2M15281885+3747181,232.078544,37.78838,6263.4814,4.231553,-0.32691,-0.32833,0.0543633,0.045763016,0.06848803,-0.39121,0.21461292,0.03939852,0.14214702,-0.014580995,0.052105993,,,,-0.06265998,-0.11803746,-0.8613064,0.0742263,371.2177,0,0,5,"[24, 50, 51, 77, 78]"
2M15281930+4156012,232.080429,41.933685,5301.9844,4.5327797,0.0473,0.045356,-0.013786701,-0.105436005,-0.087483004,-0.013524003,-0.010067102,-0.008349501,0.027835,0.030915994,0.051082004,,-0.030509003,,0.020871002,-0.019313496,-0.1266824,0.047814477,423.10037,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15282235+5640162,232.093138,56.671192,4790.314,4.153649,-1.0764,-1.0759,0.3093153,-0.06902206,,-0.50047004,0.35408282,0.29871845,0.29670292,0.25622594,0.28451598,,0.17572892,,0.024849892,-0.31561744,-0.52223647,0.0,151.59026,708,2048,12,"[15, 16, 22, 23, 24, 49, 50, 51, 76, 77, 78, 121]"
2M15282303+4411592,232.095975,44.199787,6051.1855,4.1915565,-0.0089843,-0.015578,-0.0012420001,-0.021284299,-0.006027302,0.084984705,0.028743602,-0.022127798,0.0903207,-0.018981302,0.105229005,,-0.6951273,,0.049602002,0.016060514,-0.093048394,0.14841852,409.85077,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15282303+4411592,232.095975,44.199787,6006.8057,4.180944,-0.037508,-0.037219,-0.0005051,0.010883,0.043964,-0.479029,0.0869779,-0.0237085,0.099479996,-0.0097980015,0.096597,,0.119700015,,0.0132369995,-0.003818486,-0.36721742,0.034941245,429.19434,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15282609+4101186,232.108715,41.021851,5532.46,4.297901,0.24491,0.24712,-0.0099987,-0.001036495,-0.020709991,0.11655,-0.021032095,0.021434516,0.07081899,-0.07051104,0.168316,,-0.17214099,,0.009870023,0.051502526,0.10122362,0.040168054,164.78732,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15282658+5632571,232.110779,56.549217,6332.004,4.18699,-0.16579,-0.16928,-0.0033226,0.00092208385,0.03933999,-0.40299004,0.11046288,0.033523485,0.059549987,0.008371979,0.009455994,,,,-0.06932001,-0.10615748,-0.07614641,0.0,282.55237,0,8390656,12,"[15, 16, 22, 23, 24, 49, 50, 51, 76, 77, 78, 121]"
2M15282737+4510447,232.114042,45.179085,6655.0264,3.8352873,-0.4485,-0.449,0.0949073,0.40971,,0.14767998,0.22608289,0.16774851,0.14897498,,-0.18572396,,0.71287894,,0.11849001,0.022622496,-1.4410365,0.0,254.89162,16420,131072,6,"[23, 24, 50, 51, 77, 78]"
2M15283044+3941560,232.126845,39.698906,5095.855,4.5250273,0.15197,0.15023,-0.0083317,0.065749004,0.015515,0.107889995,-0.06677211,0.033408493,0.04980299,-0.028473005,0.120425984,,-0.009631008,,0.07061,0.08549552,0.25684363,1.5458767,468.18146,16388,0,6,"[23, 24, 50, 51, 77, 78]"
2M15283047+4423196,232.126997,44.388786,5130.992,4.5581307,-0.25851,-0.25303,0.0288563,-0.010037303,0.044861004,-0.13825,0.1398829,0.038659513,0.03324701,0.015223011,0.034216,,0.026342005,,0.007490009,0.018842518,-0.16941637,0.040998917,240.288,16452,0,6,"[23, 24, 50, 51, 77, 78]"
2M15283047+4423196,232.126997,44.388786,5159.9277,4.56001,-0.23571,-0.231,0.038387302,-0.04156199,-0.007983789,-0.09648299,0.10979291,0.030029505,0.020250008,0.028306007,0.072206005,,-0.044305295,,-0.034889996,-0.04038748,-0.6359864,0.0,151.85782,16452,0,6,"[23, 24, 50, 51, 77, 78]"
2M15283403+3051362,232.141815,30.860065,5879.6406,4.265491,-0.40727,-0.39924,0.0371743,0.08857098,0.117359966,-0.44095007,0.21365286,0.03396049,0.12532899,-0.09153703,0.11333597,,-0.47459105,,-0.05501002,-0.13739756,-0.8940964,0.04708888,166.08159,68,0,3,"[24, 51, 78]"
2M15283583+4104302,232.149309,41.075077,5910.276,3.8709161,-0.44298,-0.44514,0.0508803,0.13549,0.14405,0.18798,0.19950292,0.08000052,0.118533015,-0.014090985,0.164556,,-0.626691,,0.004000008,-0.09761751,-0.2738464,0.16351944,408.23285,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15283985+3609326,232.166063,36.159081,4676.4297,4.6184077,-0.24637,-0.24038,0.0321433,-0.073577985,-0.027618006,-0.0043486953,0.047657907,0.015618503,-0.016841993,-0.0045129955,0.014076009,,0.009459004,,0.023990005,-0.051877484,0.06665361,0.06027213,178.59843,16388,0,5,"[24, 50, 51, 77, 78]"
2M15284051+4214398,232.168822,42.244415,6209.248,4.232828,-0.091135,-0.088689,-0.0210107,0.006053999,0.022973001,0.293444,-0.06451811,-0.043377504,0.050948992,0.08592999,0.141987,,0.60434294,,-0.044781,0.040141508,-1.1673474,0.13988131,507.42255,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15284051+4214398,232.168822,42.244415,6304.75,4.3102355,-0.044197,-0.049217,-0.0063124998,-0.055872,-0.042075,-0.48137003,-0.0634571,-0.039731495,0.0713064,0.063316,0.10763,,-0.09559001,,-0.022581995,-0.029830486,-0.3297494,0.06155249,373.70667,0,2048,6,"[23, 24, 50, 51, 77, 78]"
2M15284158+4849082,232.173263,48.818962,5315.0034,4.493233,-0.11486,-0.115,0.0054933,-0.06429099,-0.015528001,-0.040551,0.0646309,-0.022578485,-0.00078099966,0.08424601,0.09461401,,-0.033788987,,-0.0008799955,0.0031025037,-1.1491365,0.0,165.06552,68,0,7,"[16, 23, 24, 50, 51, 77, 78]"
2M15284249+4209232,232.177061,42.156448,5834.378,4.230074,0.039658,0.03973,-0.0065227,-0.018849002,0.027551,0.167068,0.1888509,0.008242499,0.066176504,-0.0779049,0.101586,,-0.327993,,0.049214,0.056170512,-0.0246904,0.061841857,264.7234,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15284377+5704302,232.182409,57.075069,5552.0186,4.444031,-0.13928,-0.14284,-0.0155987,-0.12371001,-0.06932001,-0.03489901,-0.03372611,-0.050911516,-0.009770006,0.103796,0.196285,,0.193199,,0.00925,0.023872524,-0.1476464,0.0,220.26747,4,0,11,"[15, 16, 22, 23, 24, 49, 50, 51, 77, 78, 121]"
2M15284621+3632184,232.192566,36.538456,6161.493,4.242974,-0.035542,-0.035799,-0.0018222001,0.063201,0.07594,0.34599698,0.0569169,-0.028780501,0.081636,-0.047852,0.090794,,-0.66054404,,0.01607,0.010091517,-0.1598274,0.02691897,452.98346,0,0,4,"[24, 51, 77, 78]"
2M15284895+3649471,232.20397,36.829754,6653.646,3.940981,-0.3546,-0.2764,-0.4235347,,,0.009799987,-0.2475271,-0.6499715,-0.24749705,-0.21336702,-0.36908397,,,,0.13809,-0.66621745,0.1955536,0.07474975,229.68591,2097220,1536,5,"[24, 50, 51, 77, 78]"
2M15284923+4914062,232.205145,49.235062,4639.3315,4.575438,-0.32626,-0.32494,0.1443653,-0.03394401,0.16872999,-0.02177599,0.14169289,0.2022385,0.122895,0.04711601,0.127286,,-0.011653006,,0.04435,-0.12123752,0.0723736,0.0,315.99344,16452,0,6,"[16, 23, 24, 50, 77, 78]"
2M15284923+4914062,232.205145,49.235062,4696.882,4.5777683,-0.32325,-0.31834,0.1530353,-0.031138003,-0.028959006,0.01663202,0.1424829,0.19036852,0.101925,0.06326601,0.10907601,,0.05457902,,0.03414002,-0.11735746,0.05270362,0.0,222.6927,16388,16777216,6,"[16, 23, 24, 50, 77, 78]"
2M15285032+2735552,232.209691,27.598686,5766.6826,4.0854254,-0.12447,-0.12025,-0.0018382999,0.00016219914,0.002578199,-0.044498995,0.0626259,-0.0018045008,0.093045995,-0.044991,0.189477,,-0.46395105,,0.01173,0.055192515,-0.88808644,0.11266014,179.1357,16448,0,3,"[24, 51, 78]"
2M15285260+2729318,232.219176,27.492188,6498.5337,4.2827754,0.034124,0.031818,-0.021220699,-0.043593995,-0.019941997,0.76157606,0.115198895,-0.026955497,0.084035695,-0.0132279955,-0.025858399,,-0.730125,,-0.040971,0.07352151,-0.0958444,0.02593774,235.18637,64,2048,3,"[24, 51, 78]"
2M15285663+4601105,232.235971,46.019604,5230.3633,4.504312,-0.19275,-0.1926,0.021501299,-0.06125702,0.08831099,-0.19265,0.23680289,0.0005904883,0.044249997,0.036545992,0.07862601,,-0.017574012,,0.0007600039,-0.025347486,0.068783596,0.0,287.4356,16452,0,6,"[23, 24, 50, 51, 77, 78]"
2M15285663+4538261,232.23598,45.640606,5712.667,3.9067442,0.060035,0.060051,-0.0140867,-0.04492,-0.016383998,0.138834,0.1438269,-0.028102499,0.089169,-0.033281,0.173935,,-0.197757,,0.052689,0.060254507,-0.029000401,0.0,189.70857,0,0,6,"[23, 24, 50, 51, 77, 78]"
2M15285769+2740429,232.240411,27.67861,5740.9976,4.332183,0.15394,0.15154,-0.015096701,-0.06926699,-0.036658987,0.05456701,0.086045906,0.009216517,0.06480801,-0.032723993,0.13286598,,-0.28976098,,0.052080005,0.10318251,-0.1471604,0.08177147,398.7527,16388,0,3,"[24, 51, 78]"
